,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
745,0,36,Travel_Rarely,Sales,3,3,Medical,1,Female,2,3,Sales Executive,4,Married,"(6706.0, 8605.0]",0,No,19,3,3,2,10,2,3,9,7,3,4
746,1,41,Travel_Frequently,Sales,4,3,Marketing,1,Male,3,2,Sales Executive,2,Single,"(8605.0, 10504.0]",1,No,18,3,3,0,8,5,3,8,7,7,7
747,0,27,Travel_Rarely,Research & Development,16,4,Technical Degree,3,Female,3,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",9,No,14,3,2,1,4,2,3,2,2,2,2
748,0,29,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",9,No,16,3,4,0,6,4,3,3,2,1,2
749,0,35,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,"(2908.0, 4807.0]",0,Yes,14,3,4,0,4,3,3,3,2,2,2
750,1,22,Travel_Rarely,Research & Development,3,1,Life Sciences,2,Female,3,2,Manufacturing Director,3,Married,"(2908.0, 4807.0]",0,Yes,19,3,1,1,4,3,4,3,2,0,2
751,0,58,Travel_Rarely,Research & Development,5,3,Technical Degree,3,Female,2,3,Healthcare Representative,2,Divorced,"(10504.0, 12403.0]",2,Yes,13,3,4,1,24,3,3,6,0,0,4
752,0,33,Travel_Rarely,Research & Development,8,5,Life Sciences,4,Male,3,2,Healthcare Representative,3,Single,"(4807.0, 6706.0]",2,Yes,17,3,1,0,14,6,3,0,0,0,0
753,1,22,Travel_Frequently,Research & Development,3,4,Life Sciences,3,Male,2,1,Research Scientist,4,Married,"(990.01, 2908.0]",0,Yes,11,3,2,1,1,5,3,0,0,0,0
754,0,27,Travel_Rarely,Research & Development,9,3,Medical,4,Female,3,1,Research Scientist,2,Single,"(990.01, 2908.0]",1,No,16,3,4,0,7,2,2,7,7,0,3
755,0,51,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",3,No,23,4,2,2,10,4,3,4,2,0,3
756,0,36,Travel_Rarely,Research & Development,1,3,Other,3,Female,3,2,Manufacturing Director,2,Married,"(4807.0, 6706.0]",0,No,15,3,1,1,10,2,3,9,7,0,5
757,1,33,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,1,Laboratory Technician,4,Divorced,"(2908.0, 4807.0]",7,No,13,3,1,3,8,2,3,4,3,1,3
758,0,39,Travel_Rarely,Research & Development,1,3,Medical,3,Male,4,3,Healthcare Representative,4,Divorced,"(8605.0, 10504.0]",0,No,17,3,1,3,19,5,2,18,10,3,7
759,0,40,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,"(4807.0, 6706.0]",2,Yes,16,3,2,1,18,3,3,1,0,0,0
760,0,39,Travel_Rarely,Research & Development,3,2,Medical,3,Male,2,2,Laboratory Technician,3,Divorced,"(2908.0, 4807.0]",0,No,15,3,4,1,11,3,3,10,8,0,7
761,1,28,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,1,Laboratory Technician,3,Single,"(2908.0, 4807.0]",2,No,11,3,3,0,5,5,1,0,0,0,0
762,0,29,Travel_Rarely,Research & Development,21,4,Life Sciences,2,Female,4,3,Manufacturing Director,1,Divorced,"(8605.0, 10504.0]",1,No,11,3,3,1,10,1,3,10,9,8,8
763,0,31,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",3,Yes,19,3,2,1,8,2,3,6,4,0,2
764,0,46,Travel_Rarely,Research & Development,1,4,Medical,4,Male,3,5,Research Director,4,Divorced,"(18100.0, 19999.0]",9,No,17,3,4,2,23,0,3,2,2,2,2
765,0,24,Travel_Frequently,Human Resources,10,3,Medical,1,Male,3,1,Human Resources,4,Married,"(990.01, 2908.0]",0,No,14,3,4,1,3,2,3,2,2,2,1
766,0,36,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,3,1,Laboratory Technician,4,Divorced,"(990.01, 2908.0]",5,No,22,4,1,1,7,2,3,1,0,0,0
767,0,34,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,"(8605.0, 10504.0]",1,No,17,3,3,0,10,2,2,10,9,1,9
768,0,41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,"(990.01, 2908.0]",1,No,20,4,2,2,5,2,3,5,3,0,4
769,0,40,Travel_Rarely,Research & Development,2,3,Medical,2,Female,2,2,Laboratory Technician,3,Married,"(2908.0, 4807.0]",6,No,22,4,2,1,20,3,3,1,0,0,0
770,1,44,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",4,No,12,3,3,0,10,4,4,3,2,1,2
771,0,31,Travel_Rarely,Research & Development,26,1,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,"(2908.0, 4807.0]",1,No,17,3,4,1,5,1,2,5,2,4,3
772,0,38,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,4,2,Manufacturing Director,1,Single,"(4807.0, 6706.0]",6,Yes,12,3,4,0,17,2,3,15,7,4,12
773,0,28,Travel_Rarely,Research & Development,10,3,Other,3,Female,3,2,Research Scientist,3,Single,"(2908.0, 4807.0]",3,No,13,3,4,0,10,4,4,8,7,1,7
774,0,55,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,"(18100.0, 19999.0]",4,No,14,3,4,1,23,5,3,19,9,9,11
775,0,35,Travel_Rarely,Research & Development,8,1,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",1,No,19,3,4,0,1,2,3,1,0,0,1
776,0,54,Travel_Rarely,Research & Development,5,2,Medical,1,Male,3,5,Research Director,1,Married,"(18100.0, 19999.0]",4,No,11,3,3,1,24,4,2,4,2,1,2
777,1,28,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,"(990.01, 2908.0]",7,Yes,13,3,4,0,10,4,3,7,7,3,7
778,0,34,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,2,Sales Executive,1,Married,"(4807.0, 6706.0]",5,No,17,3,2,1,6,1,3,3,2,1,2
779,0,38,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,"(990.01, 2908.0]",4,No,14,3,1,0,20,3,2,1,0,0,0
780,1,29,Travel_Rarely,Research & Development,18,1,Medical,3,Male,2,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,Yes,13,3,3,0,4,3,2,4,3,0,1
781,0,35,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,4,1,Research Scientist,3,Single,"(990.01, 2908.0]",3,No,13,3,3,0,7,0,3,2,2,2,2
782,0,38,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,3,Research Director,4,Divorced,"(10504.0, 12403.0]",0,Yes,14,3,2,1,12,3,3,11,10,2,9
783,0,31,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,3,1,Sales Representative,3,Married,"(2908.0, 4807.0]",0,No,19,3,3,1,3,1,3,2,2,1,2
784,0,28,Travel_Rarely,Research & Development,21,3,Medical,3,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,11,3,3,1,5,2,1,5,2,0,2
785,0,35,Travel_Frequently,Research & Development,2,4,Medical,1,Male,2,1,Research Scientist,4,Single,"(4807.0, 6706.0]",0,Yes,14,3,3,0,6,2,4,5,4,1,4
786,0,55,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,3,2,Healthcare Representative,3,Married,"(2908.0, 4807.0]",0,Yes,16,3,2,0,4,2,3,3,2,1,2
787,0,36,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,3,1,Sales Representative,4,Single,"(990.01, 2908.0]",3,Yes,21,4,4,0,7,3,2,3,2,1,2
788,0,47,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,"(4807.0, 6706.0]",7,No,11,3,4,1,4,3,1,1,0,0,0
789,0,52,Non-Travel,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,"(2908.0, 4807.0]",0,No,18,3,1,1,5,3,3,4,3,1,2
790,1,34,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,"(990.01, 2908.0]",1,Yes,23,4,2,1,5,2,3,5,2,3,0
791,0,36,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Executive,1,Married,"(4807.0, 6706.0]",4,No,13,3,1,2,11,3,2,3,2,0,2
792,0,32,Travel_Rarely,Research & Development,1,3,Medical,1,Male,3,2,Manufacturing Director,4,Married,"(4807.0, 6706.0]",1,Yes,22,4,2,1,9,3,3,9,8,7,8
793,0,37,Non-Travel,Research & Development,5,2,Technical Degree,3,Male,4,1,Laboratory Technician,3,Single,"(2908.0, 4807.0]",0,No,14,3,1,0,7,2,1,6,5,1,3
794,0,36,Travel_Frequently,Sales,11,2,Technical Degree,2,Female,3,3,Sales Executive,4,Married,"(8605.0, 10504.0]",0,No,14,3,3,1,10,6,3,9,7,2,8
795,0,36,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Male,1,1,Laboratory Technician,3,Divorced,"(990.01, 2908.0]",1,No,14,3,3,1,7,4,3,7,7,1,7
796,0,45,Travel_Rarely,Research & Development,8,4,Other,4,Male,3,2,Research Scientist,4,Married,"(2908.0, 4807.0]",9,No,14,3,1,2,12,3,3,10,9,9,8
797,1,24,Travel_Rarely,Sales,1,1,Technical Degree,1,Female,3,1,Sales Representative,2,Single,"(2908.0, 4807.0]",1,Yes,16,3,2,0,6,4,3,5,3,1,4
798,0,39,Travel_Rarely,Research & Development,1,4,Medical,3,Female,3,1,Laboratory Technician,3,Divorced,"(990.01, 2908.0]",7,No,14,3,3,3,7,1,3,3,2,1,2
799,0,42,Non-Travel,Research & Development,21,2,Medical,3,Female,3,2,Manufacturing Director,3,Divorced,"(4807.0, 6706.0]",2,No,16,3,2,1,11,5,3,5,3,0,2
800,0,41,Travel_Rarely,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,Single,"(8605.0, 10504.0]",1,No,12,3,2,0,10,3,3,10,8,8,7
801,0,53,Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,4,Research Director,2,Single,"(16201.0, 18100.0]",4,No,12,3,2,0,35,2,2,9,8,8,8
802,0,36,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,"(10504.0, 12403.0]",9,No,14,3,1,1,10,2,3,8,7,0,5
803,0,29,Travel_Rarely,Research & Development,15,1,Life Sciences,2,Female,1,1,Research Scientist,4,Married,"(990.01, 2908.0]",0,Yes,18,3,1,1,6,2,2,5,4,1,3
804,0,27,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,2,1,Research Scientist,3,Married,"(990.01, 2908.0]",1,No,13,3,3,1,4,0,3,4,2,2,2
805,0,30,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Male,3,1,Human Resources,3,Divorced,"(990.01, 2908.0]",0,No,21,4,1,1,6,3,4,5,3,1,3
806,0,53,Travel_Rarely,Sales,1,1,Medical,4,Female,3,2,Sales Executive,1,Single,"(6706.0, 8605.0]",7,No,20,4,4,0,18,2,4,14,7,8,10
807,0,42,Travel_Rarely,Research & Development,29,3,Medical,2,Male,1,2,Laboratory Technician,4,Single,"(2908.0, 4807.0]",4,No,19,3,1,0,16,3,3,1,0,0,0
808,0,42,Travel_Rarely,Research & Development,4,2,Technical Degree,3,Male,3,5,Manager,4,Married,"(18100.0, 19999.0]",1,No,11,3,4,0,22,3,3,22,17,11,15
809,0,34,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,2,2,Manufacturing Director,1,Married,"(4807.0, 6706.0]",6,No,13,3,2,1,13,3,3,11,9,5,9
810,0,44,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,2,2,Human Resources,3,Single,"(4807.0, 6706.0]",4,No,11,3,2,0,10,1,4,2,2,0,2
811,1,29,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Female,2,1,Research Scientist,1,Single,"(990.01, 2908.0]",6,Yes,20,4,3,0,3,5,3,0,0,0,0
812,0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,11,3,3,1,5,6,4,5,3,0,3
813,0,36,Travel_Rarely,Research & Development,14,1,Life Sciences,3,Male,3,2,Healthcare Representative,4,Married,"(4807.0, 6706.0]",0,Yes,17,3,1,1,17,2,2,16,8,4,11
814,0,29,Non-Travel,Sales,2,3,Life Sciences,4,Male,3,2,Sales Executive,3,Married,"(2908.0, 4807.0]",1,No,14,3,1,1,4,3,2,4,3,0,2
815,0,49,Travel_Rarely,Research & Development,4,2,Medical,1,Male,2,5,Manager,3,Married,"(18100.0, 19999.0]",2,No,13,3,3,1,23,2,4,1,0,0,0
816,0,32,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,"(2908.0, 4807.0]",0,Yes,13,3,1,3,4,3,2,3,2,1,2
817,1,39,Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",7,Yes,21,4,4,0,8,2,1,2,2,2,2
818,0,29,Travel_Frequently,Sales,20,3,Technical Degree,3,Female,3,1,Sales Representative,4,Married,"(990.01, 2908.0]",1,No,15,3,2,1,3,5,3,3,1,0,2
819,0,32,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Male,3,1,Laboratory Technician,4,Single,"(2908.0, 4807.0]",0,No,13,3,3,0,8,2,2,7,7,3,6
820,0,27,Travel_Rarely,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,Single,"(2908.0, 4807.0]",1,No,11,3,3,0,6,5,2,6,2,1,4
821,0,26,Travel_Rarely,Research & Development,7,3,Other,3,Male,4,1,Laboratory Technician,1,Single,"(2908.0, 4807.0]",0,No,12,3,4,0,8,2,3,7,7,0,7
822,0,46,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,4,Manager,1,Married,"(16201.0, 18100.0]",8,No,23,4,1,0,28,2,3,26,15,15,9
823,0,26,Travel_Rarely,Sales,28,2,Marketing,1,Male,3,2,Sales Executive,2,Married,"(4807.0, 6706.0]",1,No,20,4,4,2,6,5,4,5,3,1,4
824,0,30,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,"(4807.0, 6706.0]",3,No,16,3,3,1,10,3,3,7,0,1,7
825,0,41,Travel_Rarely,Sales,6,3,Life Sciences,4,Female,3,3,Manager,4,Single,"(12403.0, 14302.0]",3,Yes,18,3,3,0,16,3,3,1,0,0,0
826,0,46,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,3,4,Manager,2,Married,"(16201.0, 18100.0]",8,No,12,3,4,1,23,2,4,13,12,5,1
827,0,35,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,"(990.01, 2908.0]",1,No,13,3,1,1,1,3,3,1,0,0,0
828,0,51,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,3,2,Sales Executive,4,Married,"(4807.0, 6706.0]",4,No,11,3,3,1,18,2,2,7,7,0,7
829,0,48,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,2,2,Healthcare Representative,3,Single,"(2908.0, 4807.0]",2,No,13,3,4,0,19,0,3,2,2,2,2
830,0,48,Travel_Rarely,Research & Development,2,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",5,No,11,3,3,0,7,4,2,1,0,0,0
831,0,22,Non-Travel,Research & Development,16,2,Medical,4,Male,4,1,Laboratory Technician,4,Divorced,"(2908.0, 4807.0]",1,Yes,13,3,2,2,1,2,2,1,0,0,0
832,0,27,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,"(2908.0, 4807.0]",0,Yes,16,3,4,1,6,3,2,5,2,1,1
833,0,37,Travel_Rarely,Research & Development,13,3,Medical,1,Male,3,2,Research Scientist,4,Married,"(2908.0, 4807.0]",1,No,17,3,1,0,10,2,3,10,8,3,7
834,0,48,Travel_Rarely,Research & Development,20,4,Medical,4,Male,3,1,Research Scientist,3,Married,"(990.01, 2908.0]",4,No,17,3,1,2,13,2,2,0,0,0,0
835,0,53,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,"(2908.0, 4807.0]",1,No,11,3,3,2,5,3,3,4,2,1,3
836,0,42,Travel_Rarely,Sales,4,4,Marketing,2,Male,3,2,Sales Executive,1,Single,"(4807.0, 6706.0]",7,No,13,3,4,0,9,3,4,6,4,1,5
837,1,32,Travel_Frequently,Research & Development,16,1,Life Sciences,2,Female,1,1,Research Scientist,1,Single,"(2908.0, 4807.0]",1,Yes,22,4,2,0,10,5,3,10,2,6,7
838,0,37,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,"(2908.0, 4807.0]",1,No,14,3,1,2,5,2,3,5,2,0,3
839,1,26,Travel_Rarely,Sales,4,4,Marketing,4,Male,2,2,Sales Executive,4,Single,"(4807.0, 6706.0]",1,Yes,12,3,2,0,8,0,3,8,7,7,4
840,0,52,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,1,Laboratory Technician,1,Married,"(2908.0, 4807.0]",9,No,13,3,3,0,12,2,1,5,4,0,4
841,0,38,Travel_Rarely,Research & Development,3,5,Technical Degree,4,Female,3,2,Research Scientist,3,Single,"(2908.0, 4807.0]",3,Yes,20,4,2,0,19,2,3,3,2,2,2
842,0,50,Travel_Rarely,Research & Development,10,3,Technical Degree,4,Male,2,3,Healthcare Representative,4,Single,"(8605.0, 10504.0]",6,No,15,3,4,0,20,2,3,4,3,1,3
843,1,29,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,"(990.01, 2908.0]",4,Yes,15,3,4,3,4,3,3,2,2,2,0
844,0,29,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,"(4807.0, 6706.0]",1,Yes,11,3,2,2,6,2,3,6,0,1,0
845,0,31,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,2,3,Manager,4,Divorced,"(10504.0, 12403.0]",9,No,21,4,3,1,10,3,2,5,4,0,1
846,0,37,Travel_Rarely,Research & Development,14,3,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,"(2908.0, 4807.0]",1,No,12,3,3,1,18,2,2,18,7,12,17
847,0,33,Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,"(4807.0, 6706.0]",1,Yes,12,3,2,1,15,3,3,15,14,5,7
848,0,43,Travel_Frequently,Research & Development,21,3,Medical,4,Male,3,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",7,No,20,4,1,1,8,1,3,3,2,1,2
849,1,35,Travel_Rarely,Sales,4,3,Technical Degree,4,Male,3,3,Sales Executive,1,Single,"(8605.0, 10504.0]",0,Yes,22,4,1,0,9,2,3,8,7,4,7
850,0,35,Non-Travel,Research & Development,8,4,Life Sciences,3,Female,3,2,Healthcare Representative,3,Married,"(2908.0, 4807.0]",1,No,12,3,4,1,15,5,3,14,11,2,9
851,0,45,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,"(4807.0, 6706.0]",0,No,13,3,1,0,9,3,3,8,7,3,1
852,0,37,Travel_Frequently,Sales,1,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,"(8605.0, 10504.0]",1,No,14,3,3,2,6,2,2,6,3,1,3
853,0,43,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,3,2,Manufacturing Director,2,Divorced,"(2908.0, 4807.0]",4,No,21,4,3,1,4,2,4,1,0,0,0
854,0,49,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,3,2,Healthcare Representative,3,Married,"(4807.0, 6706.0]",2,No,14,3,2,1,20,0,2,3,2,1,2
855,0,38,Non-Travel,Sales,10,3,Technical Degree,3,Female,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",1,Yes,13,3,2,0,6,1,3,5,3,1,3
856,0,44,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,1,Married,"(990.01, 2908.0]",1,Yes,13,3,4,0,8,0,3,8,7,7,1
857,0,29,Travel_Rarely,Research & Development,6,1,Medical,2,Female,3,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",1,No,13,3,1,1,10,5,3,10,8,0,8
858,0,49,Travel_Rarely,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,Single,"(2908.0, 4807.0]",3,No,12,3,3,0,8,1,4,5,1,0,4
859,1,31,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",6,Yes,13,3,3,1,7,2,1,2,2,2,2
860,1,21,Travel_Rarely,Sales,12,3,Life Sciences,3,Female,4,1,Sales Representative,2,Single,"(990.01, 2908.0]",1,No,15,3,4,0,1,0,3,1,0,0,0
861,0,26,Travel_Frequently,Research & Development,11,2,Medical,1,Male,3,2,Healthcare Representative,1,Married,"(2908.0, 4807.0]",1,Yes,13,3,3,1,5,3,3,5,3,3,3
862,1,33,Travel_Rarely,Research & Development,14,3,Medical,3,Male,3,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",5,Yes,13,3,3,1,8,2,1,5,4,0,4
863,0,27,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,2,Sales Executive,4,Single,"(2908.0, 4807.0]",1,No,14,3,1,0,7,5,3,7,7,0,7
864,0,19,Travel_Rarely,Research & Development,25,3,Life Sciences,2,Female,4,1,Research Scientist,4,Single,"(2908.0, 4807.0]",1,Yes,12,3,4,0,1,2,3,1,0,0,1
865,0,37,Non-Travel,Sales,19,2,Medical,1,Male,3,3,Sales Executive,2,Single,"(6706.0, 8605.0]",1,Yes,13,3,4,0,10,2,3,10,0,0,9
866,0,40,Non-Travel,Research & Development,8,1,Medical,4,Male,2,3,Research Director,2,Divorced,"(12403.0, 14302.0]",2,No,11,3,3,1,16,5,3,9,8,4,8
867,1,22,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",1,Yes,17,3,3,0,1,6,3,1,0,0,0
868,0,46,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,3,5,Research Director,2,Married,"(18100.0, 19999.0]",5,No,11,3,1,1,25,2,3,4,2,0,3
869,0,51,Travel_Rarely,Sales,21,4,Marketing,3,Male,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",0,Yes,22,4,4,0,11,2,1,10,7,1,0
870,0,39,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,3,Manufacturing Director,1,Single,"(10504.0, 12403.0]",1,Yes,13,3,3,0,21,2,3,21,6,2,8
871,0,37,Travel_Rarely,Research & Development,19,2,Life Sciences,2,Male,3,1,Research Scientist,2,Married,"(2908.0, 4807.0]",4,No,21,4,1,0,8,1,3,1,0,0,0
872,0,40,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,2,1,Research Scientist,3,Single,"(990.01, 2908.0]",2,No,14,3,4,0,8,2,3,2,2,2,2
873,0,27,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,1,Married,"(990.01, 2908.0]",1,Yes,14,3,4,2,9,3,2,9,7,6,8
874,1,33,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",7,No,20,4,1,0,13,3,4,9,7,1,7
875,0,32,Non-Travel,Sales,26,4,Marketing,3,Male,3,2,Sales Executive,4,Married,"(2908.0, 4807.0]",0,No,18,3,1,0,4,2,3,3,2,2,2
876,0,37,Non-Travel,Sales,9,4,Medical,1,Male,3,3,Sales Executive,2,Divorced,"(8605.0, 10504.0]",1,No,13,3,4,1,9,6,3,9,5,7,7
877,0,49,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,3,5,Research Director,4,Married,"(18100.0, 19999.0]",3,No,15,3,4,0,28,3,3,5,4,4,3
878,0,38,Travel_Frequently,Research & Development,3,4,Other,3,Male,3,1,Research Scientist,3,Married,"(990.01, 2908.0]",3,No,16,3,1,1,8,2,3,2,2,2,2
879,1,19,Travel_Rarely,Sales,22,1,Marketing,4,Male,3,1,Sales Representative,3,Single,"(990.01, 2908.0]",1,Yes,19,3,4,0,0,2,2,0,0,0,0
880,0,37,Travel_Rarely,Research & Development,3,3,Other,4,Female,3,2,Healthcare Representative,2,Single,"(2908.0, 4807.0]",3,No,15,3,1,0,8,3,2,4,3,0,1
881,0,26,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,Yes,20,4,2,0,8,2,2,8,5,2,2
882,0,31,Non-Travel,Research & Development,1,4,Medical,3,Male,1,2,Manufacturing Director,3,Married,"(2908.0, 4807.0]",0,No,12,3,4,1,6,2,3,5,4,1,4
883,1,34,Non-Travel,Sales,19,3,Marketing,1,Male,4,2,Sales Executive,4,Single,"(4807.0, 6706.0]",8,Yes,13,3,2,0,9,3,2,5,2,0,4
884,1,29,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,Yes,24,4,2,0,1,3,2,1,0,1,0
885,0,43,Travel_Rarely,Research & Development,14,2,Life Sciences,2,Male,3,4,Research Director,1,Married,"(16201.0, 18100.0]",6,No,24,4,3,1,22,3,3,4,1,1,0
886,1,32,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,2,Laboratory Technician,3,Married,"(4807.0, 6706.0]",1,No,18,3,1,1,10,3,3,10,4,1,1
887,0,42,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,1,Laboratory Technician,2,Married,"(4807.0, 6706.0]",4,No,14,3,2,1,4,3,3,1,0,0,0
888,0,32,Travel_Frequently,Research & Development,7,3,Life Sciences,2,Male,4,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,20,4,3,0,5,3,1,5,1,0,3
889,0,29,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,4,Research Director,4,Divorced,"(14302.0, 16201.0]",3,No,14,3,2,2,9,2,2,7,7,1,7
890,0,27,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",1,No,11,3,2,3,5,2,3,5,3,0,3
891,1,20,Travel_Rarely,Research & Development,10,1,Medical,4,Male,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,Yes,11,3,4,0,1,5,3,1,0,1,1
892,1,26,Travel_Frequently,Human Resources,17,4,Life Sciences,2,Female,3,1,Human Resources,3,Divorced,"(990.01, 2908.0]",0,Yes,11,3,2,1,8,2,2,7,7,1,0
893,0,34,Travel_Rarely,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,Married,"(2908.0, 4807.0]",0,Yes,14,3,1,3,6,3,3,5,0,1,2
